+------------------------------------------+-------------------------------------------------------+
| Variable_name                            | Value                                                 |
| Innodb_row_lock_time_avg                 | 0                                                     |
| Innodb_row_lock_time_max                 | 0                                                     |
| Innodb_row_lock_waits                    | 0                                                     |
| Innodb_rows_deleted                      | 0                                                     |
| Innodb_rows_inserted                     | 250000                                                |
| Innodb_rows_read                         | 0                                                     |
| Innodb_rows_updated                      | 0                                                     |
| Innodb_read_views_memory                 | 96                                                    |
| Innodb_descriptors_memory                | 8000                                                  |
| Innodb_s_lock_os_waits                   | 12                                                    |
| Innodb_s_lock_spin_rounds                | 360                                                   |
| Innodb_s_lock_spin_waits                 | 12                                                    |
| Innodb_truncated_status_writes           | 0                                                     |
| Innodb_x_lock_os_waits                   | 11                                                    |
| Innodb_x_lock_spin_rounds                | 330                                                   |
| Innodb_x_lock_spin_waits                 | 0                                                     |
| Key_blocks_not_flushed                   | 0                                                     |
| Key_blocks_unused                        | 6694                                                  |
| Key_blocks_used                          | 4                                                     |
| Key_read_requests                        | 16                                                    |
| Key_reads                                | 5                                                     |
| Key_write_requests                       | 9                                                     |
| Key_writes                               | 9                                                     |
| Last_query_cost                          | 0.000000                                              |
| Max_used_connections                     | 6                                                     |
| Not_flushed_delayed_rows                 | 0                                                     |
| Open_files                               | 4                                                     |
| Open_streams                             | 0                                                     |
| Open_table_definitions                   | 3                                                     |
| Open_tables                              | 3                                                     |
| Opened_files                             | 94                                                    |
| Opened_table_definitions                 | 38                                                    |
| Opened_tables                            | 38                                                    |
| Performance_schema_cond_classes_lost     | 0                                                     |
| Performance_schema_cond_instances_lost   | 0                                                     |
| Performance_schema_file_classes_lost     | 0                                                     |
| Performance_schema_file_handles_lost     | 0                                                     |
| Performance_schema_file_instances_lost   | 0                                                     |
| Performance_schema_locker_lost           | 0                                                     |
| Performance_schema_mutex_classes_lost    | 0                                                     |
| Performance_schema_mutex_instances_lost  | 0                                                     |
| Performance_schema_rwlock_classes_lost   | 0                                                     |
| Performance_schema_rwlock_instances_lost | 0                                                     |
| Performance_schema_table_handles_lost    | 0                                                     |
| Performance_schema_table_instances_lost  | 0                                                     |
| Performance_schema_thread_classes_lost   | 0                                                     |
| Performance_schema_thread_instances_lost | 0                                                     |
| Prepared_stmt_count                      | 0                                                     |
| Qcache_free_blocks                       | 0                                                     |
| Qcache_free_memory                       | 0                                                     |
| Qcache_hits                              | 0                                                     |
| Qcache_inserts                           | 0                                                     |
| Qcache_lowmem_prunes                     | 0                                                     |
| Qcache_not_cached                        | 0                                                     |
| Qcache_queries_in_cache                  | 0                                                     |
| Qcache_total_blocks                      | 0                                                     |
| Queries                                  | 176                                                   |
| Questions                                | 176                                                   |
| Rpl_status                               | AUTH_MASTER                                           |
| Select_full_join                         | 0                                                     |
| Select_full_range_join                   | 0                                                     |
| Select_range                             | 0                                                     |
| Select_range_check                       | 0                                                     |
| Select_scan                              | 9                                                     |
| Slave_heartbeat_period                   | 0.000                                                 |
| Slave_open_temp_tables                   | 0                                                     |
| Slave_received_heartbeats                | 0                                                     |
| Slave_retried_transactions               | 0                                                     |
| Slave_running                            | OFF                                                   |
| Slow_launch_threads                      | 0                                                     |
| Slow_queries                             | 0                                                     |
| Sort_merge_passes                        | 0                                                     |
| Sort_range                               | 0                                                     |
| Sort_rows                                | 0                                                     |
| Sort_scan                                | 0                                                     |
| Ssl_accept_renegotiates                  | 0                                                     |
| Ssl_accepts                              | 0                                                     |
| Ssl_callback_cache_hits                  | 0                                                     |
| Ssl_cipher                               |                                                       |
| Ssl_cipher_list                          |                                                       |
| Ssl_client_connects                      | 0                                                     |
| Ssl_connect_renegotiates                 | 0                                                     |
| Ssl_ctx_verify_depth                     | 0                                                     |
| Ssl_ctx_verify_mode                      | 0                                                     |
| Ssl_default_timeout                      | 0                                                     |
| Ssl_finished_accepts                     | 0                                                     |
| Ssl_finished_connects                    | 0                                                     |
| Ssl_session_cache_hits                   | 0                                                     |
| Ssl_session_cache_misses                 | 0                                                     |
| Ssl_session_cache_mode                   | NONE                                                  |
| Ssl_session_cache_overflows              | 0                                                     |
| Ssl_session_cache_size                   | 0                                                     |
| Ssl_session_cache_timeouts               | 0                                                     |
| Ssl_sessions_reused                      | 0                                                     |
| Ssl_used_session_cache_entries           | 0                                                     |
| Ssl_verify_depth                         | 0                                                     |
| Ssl_verify_mode                          | 0                                                     |
| Ssl_version                              |                                                       |
| Table_locks_immediate                    | 140                                                   |
| Table_locks_waited                       | 0                                                     |
| Tc_log_max_pages_used                    | 0                                                     |
| Tc_log_page_size                         | 0                                                     |
| Tc_log_page_waits                        | 0                                                     |
| Threadpool_idle_threads                  | 0                                                     |
| Threadpool_threads                       | 0                                                     |
| Threads_cached                           | 0                                                     |
| Threads_connected                        | 6                                                     |
| Threads_created                          | 17                                                    |
| Threads_running                          | 1                                                     |
| Uptime                                   | 2741                                                  |
| Uptime_since_flush_status                | 2741                                                  |
| binlog_commits                           | 0                                                     |
| binlog_group_commits                     | 0                                                     |
| wsrep_local_state_uuid                   | e0ba80c5-4660-11e3-b2b6-abf1418751b6                  |
| wsrep_protocol_version                   | 4                                                     |
| wsrep_last_committed                     | 103                                                   |
| wsrep_replicated                         | 103                                                   |
| wsrep_replicated_bytes                   | 54213386                                              |
| wsrep_received                           | 111                                                   |
| wsrep_received_bytes                     | 3662                                                  |
| wsrep_local_commits                      | 97                                                    |
| wsrep_local_cert_failures                | 0                                                     |
| wsrep_local_bf_aborts                    | 0                                                     |
| wsrep_local_replays                      | 0                                                     |
| wsrep_local_send_queue                   | 0                                                     |
| wsrep_local_send_queue_avg               | 0.000000                                              |
| wsrep_local_recv_queue                   | 5                                                     |
| wsrep_local_recv_queue_avg               | 0.175926                                              |
| wsrep_flow_control_paused                | 0.000000                                              |
| wsrep_flow_control_sent                  | 0                                                     |
| wsrep_flow_control_recv                  | 0                                                     |
| wsrep_cert_deps_distance                 | 4.000000                                              |
| wsrep_apply_oooe                         | 0.028302                                              |
| wsrep_apply_oool                         | 0.000000                                              |
| wsrep_apply_window                       | 1.084906                                              |
| wsrep_commit_oooe                        | 0.000000                                              |
| wsrep_commit_oool                        | 0.000000                                              |
| wsrep_commit_window                      | 1.000000                                              |
| wsrep_local_state                        | 4                                                     |
| wsrep_local_state_comment                | Synced                                                |
| wsrep_cert_index_size                    | 4167                                                  |
| wsrep_causal_reads                       | 0                                                     |
| wsrep_incoming_addresses                 | 192.168.70.2:3306,192.168.70.3:3306,192.168.70.4:3306 |
| wsrep_cluster_conf_id                    | 3                                                     |
| wsrep_cluster_size                       | 3                                                     |
| wsrep_cluster_state_uuid                 | e0ba80c5-4660-11e3-b2b6-abf1418751b6                  |
| wsrep_cluster_status                     | Primary                                               |
| wsrep_connected                          | ON                                                    |
| wsrep_local_index                        | 0                                                     |
| wsrep_provider_name                      | Galera                                                |
| wsrep_provider_vendor                    | Codership Oy <info@codership.com>                     |
| wsrep_provider_version                   | 2.8(r162)                                             |
| wsrep_ready                              | ON                                                    |
+------------------------------------------+-------------------------------------------------------+

+------------------------------------------+-------------------------------------------------------+
| Variable_name                            | Value                                                 |
+------------------------------------------+-------------------------------------------------------+
| Aborted_clients                          | 2                                                     |
| Aborted_connects                         | 0                                                     |
| Binlog_cache_disk_use                    | 97                                                    |
| Binlog_cache_use                         | 371                                                   |
| Binlog_stmt_cache_disk_use               | 0                                                     |
| Binlog_stmt_cache_use                    | 0                                                     |
| Bytes_received                           | 50686248                                              |
| Bytes_sent                               | 39532                                                 |
| Com_admin_commands                       | 0                                                     |
| Com_assign_to_keycache                   | 0                                                     |
| Com_alter_db                             | 0                                                     |
| Com_alter_db_upgrade                     | 0                                                     |
| Com_alter_event                          | 0                                                     |
| Com_alter_function                       | 0                                                     |
| Com_alter_procedure                      | 0                                                     |
| Com_alter_server                         | 0                                                     |
| Com_alter_table                          | 0                                                     |
| Com_alter_tablespace                     | 0                                                     |
| Com_analyze                              | 0                                                     |
| Com_begin                                | 0                                                     |
| Com_binlog                               | 0                                                     |
| Com_call_procedure                       | 0                                                     |
| Com_change_db                            | 2                                                     |
| Com_change_master                        | 0                                                     |
